textID,text
vwxz,@C_janacek07 @Nick_504_ a fucking verse from Don trip bitch stop assuming shit
jklmnopq,@CabHotties who ever said this is so dumb. My moms a cop &amp; ill have her track you down for being a lil bitch. Kay bye(:
9abcdefg,@CaelanG15 that nigga was eating that hoe lol
pqrsuvwx,@Caliqueeen14 you da realest bitch out here Amber
uvwxz,@CallME__Jetson hoe ass nigga. &#128529;
bcdefghi,@CallMeBuffy sockin bitches in they mouf
pqrsuvwx,@CallMeDaishaa ghetto ass Pocahontas .
01234567,@CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit
ghijklmn,@CallMeRenee_ @lilmenifee__ wussup bitch
89abcdef,@CallMeRenee_ bitch im too mad im finna throw this bitch outside
789abcde,@CallMeRenee_ bitch u 1
01234567,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;
3456789a,@CallMeRenee_ dam bitch
456789ab,@CallMeRenee_ wussup bitch
ijklmnop,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao"
defghijk,@CallNeeshCakey &#128514;&#128514; bitches aint shit
3456789a,@CallNeeshCakey I can't bitch
qrsuvwxz,@CallNeeshCakey bitch I know stfu &#128514;
12345678,"@CallNeeshCakey no , a pop wop &#128514;"
fghijklm,@CallNeeshCakey pop wop and drop it tho
rsuvwxz,@CallNeeshCakey to lay up w my bitch
12345678,@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it
89abcdef,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
wxz,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"
klmnopqr,@Campos_uli is a fag #hesgay
hijklmno,@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt
klmnopqr,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.
nopqrsuv,@CapoDaAssHole @Alejandro_Bihhh all hoes singing it too
wxz,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit
opqrsuvw,@CapoDaAssHole @Alejandro_Bihhh lmaooo I wanted them hoes she was suppose to hold em
klmnopqr,@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas ain't but hoes is I think I'm winning
9abcdefg,@CapoDaAssHole @Alejandro_Bihhh lmaoooo Beiber get these hoes wet big bro I'm Tryna tell you
z,@CapoDaAssHole @Alejandro_Bihhh me either but if the bitch like put on that Beyonc&#233; nigga ain't gone hesitate
789abcde,@CapoDaAssHole @Alejandro_Bihhh whatever turn them hoes on z-Ro ain't gone get the bitch wet
789abcde,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap
suvwxz,@CapoDaAssHole lol that hoe for 5yr old
12345678,@CapoDaAssHole naw where can I see that hoe at
hijklmno,@CapoDaAssHole wiz had a warrant like a bitch
qrsuvwxz,@CapoDaAssHole yea he coming back him big rod doing something for that hoe
pqrsuvwx,@CaptElliott NFN you bitch to much.
rsuvwxz,"@CarelessOne92 I'm not Hollywood at all my nig, u brought me to twitter n bounced"
opqrsuvw,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL
defghijk,"@CarelessOne92 he a real nigga tho, that bitch know her place"
hijklmno,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake"
xz,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout"
suvwxz,@CarelessOne92 you styl gotta get dem tweets off my nig
01234567,"@CarlaFinch What can I say, Im a stubborn son of a bitch."
jklmnopq,"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat."
hijklmno,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha
789abcde,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt
xz,@Carxlito PS3 and case is still in the trash can. idgaf anymore
fghijklm,@Cashhaddict Damn i wanted to buy that bitch that shit was tough
12345678,@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe
hijklmno,@CassiusClay_232 Lebron brought the bitch down to his knees chill
lmnopqrs,@CassiusClay_232 who all in that hoe
89abcdef,@CatholicMomVA @Neal_Dewing that would cripple our military :)
3456789a,@CayMarieee bitch
hijklmno,@CayMarieee bitch I'm not coming no more you said your making plans !
defghijk,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;
xz,@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn
lmnopqrs,@CayMarieee bitch you NOT either bye &#128514;
jklmnopq,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
9abcdefg,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
nopqrsuv,@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;
pqrsuvwx,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
456789ab,"@CdashRay ""she's wearing the same shirt, what a bitch."""
uvwxz,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems"
klmnopqr,@CeeNCrumpets self low down black bitch?
cdefghij,@CeeRoss negro please...I got a job now lmao
lmnopqrs,@CeeRoss shoulda told her yeah if I can take you home for pussy lol
wxz,@Cee_Murda94 bitch bye you can't get it
9abcdefg,@Cee_Murda94 bitch is you drunk or nah
jklmnopq,@Cee_Murda94 it's almost ya fucking birthday. So act right niglet
fghijklm,@Cee_Murda94 no it's yellow fin. It's in edgewater
ghijklmn,@Cee_Murda94 yellow fin
lmnopqrs,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?
xz,@CellNBuu ewwww her nips are DEF more perfect than that
efghijkl,@CenaSux43 You/ @TheBrianMo brought it up first with the allusion that she's a hoe. @chelsea_elisa @RobertBarber64
qrsuvwxz,@Cesar_K_Garcia text me niggah!
bcdefghi,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife
xz,@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?
abcdefgh,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
89abcdef,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
nopqrsuv,@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else
uvwxz,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.
rsuvwxz,@ChandailBailey way to delete your tweets you stanky bitch
9abcdefg,@Channnteeel pussy
ijklmnop,"@CharleeRedz13 your gay stfu, dumb monkey"
z,"@CharlesBWaffle oh i am.. She cool though, might off her a brownie lol"
ijklmnop,@CharlesBWaffle these bitches need guidance.
56789abc,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie
klmnopqr,"@Charlie4927 Hi Charlie, have a great day"
vwxz,"@CharlieDaniels Come on Charlie! 
OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE! 
Atleast, that's what Barack Obama Says..."
56789abc,@CharlseyKay Homeee fag
ijklmnop,@ChaseBasford @justinbieber I was 200 bitch
cdefghij,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;
z,@ChaseManhatttan you become retarded
789abcde,@CheCha__ be gone my nigguh
bcdefghi,@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun
suvwxz,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot"
xz,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:
lmnopqrs,@CheyenneDoan cause hes a faggot
cdefghij,"@Chicago_Rose1 Dunleavy, my cracker ass honkie"
89abcdef,@ChickenColeman if McCoy wasn't trash that's a TD
23456789,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca
efghijkl,@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9
uvwxz,@Chink_19 chink thats better then having the rug rats running around yah crib girl enjoy life lol
bcdefghi,@Chink_19 shut up chink.!!!
456789ab,@Chokmah_Makob ok! you billy goat hair hillbilly
9abcdefg,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood
3456789a,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong
pqrsuvwx,@ChrisMcDowell_ dont be a bitch.
89abcdef,@ChrisMcDowell_ pussy ass nigga.
nopqrsuv,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches
xz,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy"
789abcde,"@ChrisSFMori 
gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
uvwxz,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?
klmnopqr,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace."
suvwxz,@Christian_ESEM you don't know what your talking about retarded faggot
efghijkl,@ChristyMack fugly bitch john will dump ur ratchet ass
klmnopqr,@ChristyMack ugly flat chested prude ass white bitch
z,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?"
6789abcd,@Chykalet naw u just retarded kinfolk lol
uvwxz,@CinWicked Did you just call My Sweet Baboo a ho?!?!
hijklmno,@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh
xz,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week"
jklmnopq,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
wxz,"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb."
456789ab,@ClicquotSuave I would dead upper cut that bitch
suvwxz,@ClicquotSuave maas mermaid and sharkette pussy
89abcdef,@ClicquotSuave my nigga what her pussy smell like?
23456789,@ClicquotSuave the new nip dropped today rii?
hijklmno,@ClutchAction c'mon pussy
hijklmno,"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
z,@CogitoErgoBibo Penske runs the 22 in NASCAR. It's yellow. There's a sponsor already there. #WouldMakeALottaSense
9abcdefg,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves."
6789abcd,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.
hijklmno,@ColeMcDowell2 Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
xz,@ColeMcDowell2 someone sent this to me months ago bitch
rsuvwxz,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
z,@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow
klmnopqr,@Coley_Cee bitch dats yo sahara desert ass
456789ab,@Coley_Cee bitch do I look white to u
lmnopqrs,@Coley_Cee bitch kill yo self
56789abc,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
abcdefgh,@Coley_Cee bitch watch tf out u on moose meat now
rsuvwxz,@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch
klmnopqr,@Coley_Cee fuck u u dumb ass bitch hoe
pqrsuvwx,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
ijklmnop,@Coley_Cee my bad bitch ayeee http://t.co/GrHTDie9dz
9abcdefg,@Coley_Cee yes bitch I do realize dat
12345678,@CollinBrennan damn son maybe he didn't know it was ya piece.. He was just Tryna get some pussy breh
rsuvwxz,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl
fghijklm,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday
jklmnopq,"@ConManBO @LastGreatStand

And a major league bitch too!"
lmnopqrs,@ConanOBrien dat is one ugly animal but da monkey is adorable.
efghijkl,@Conrad_MLG im goin now so be expecting to get slept faggot
pqrsuvwx,@CoolStoryIsaac hahaha thanks bitch!! &#128514;
12345678,@CoolStoryIsaac thisty hoe
efghijkl,@Coosie11 bitch my phones gonna die in serious I got hot pockets
xz,@CoreyRoyalty_ *hoes
qrsuvwxz,@Corey_D_23 damn bro.. ps4 trash lol
56789abc,@CoronaDior just found u and fuck is my cock hard! Love your dripping pussy
6789abcd,@Cotton_Candy9 god wrote em now think again coon
uvwxz,@Cotton_Candy9 hell Idk who did but that pussy better be golden
efghijkl,@Cotton_Candy9 lmaoooo aye people person so you know lil Rico got hoes hahaha
opqrsuvw,@CountryRedBelle I thought you'd get the hint that we know you're a fake cunt and delete your fake account.
ghijklmn,@CrackerJhak Because you're a fag
suvwxz,@Crackerboyy these hoes really out here
xz,"@CreoleBabyBritt @blurbette @thepbg The same guy who thinks he can slang around ""bitch"" without it being offensive, apparently."
suvwxz,"@CreoleBabyBritt Don't make me draw you like one of my Franch bitches, heffa."
lmnopqrs,@Crewz76 I miss Tupac rap offs hillbilly
uvwxz,@Crowe_FaShow cause of the loads of pussy you get right
6789abcd,@CruzanChoklate look at you with yellow fever.
9abcdefg,@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-
nopqrsuv,@Cryystalina haha yes niggah but yesterday night Idk man it hit me at night like around 2 in the morning didn't go to sleep till like 4..
lmnopqrs,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;
lmnopqrs,@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;
6789abcd,@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;
89abcdef,@CsSalazar15 yeah right pussy !
opqrsuvw,@Cuauhtli02 @elchavaloko @cafebabybull he's a cheating wetback
ghijklmn,@Cuauhtli02 @saucygyro @CoffeeManElliot he called the Kidd a pussy or something
uvwxz,@Cuauhtli02 I couldn't find the regular one faggot
3456789a,"@CuckoldCock @molotovhowdy 
I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis"
456789ab,@Cuff_no_Slut cdfu bitch you fried
qrsuvwxz,"@Cuner Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
6789abcd,@CuteCIothes @xo_shelbie go buy them bitches
23456789,@CuteEmergency shown* a tiny kitten you dumb fucking cunt
wxz,"@Cyberobama @eReIevant 
plot twist he is a faggot"
456789ab,@D1SinceDay1 my brother. Where tf you been at negro
vwxz,@DEVIN__the_DUDE You ready to make this stats test our bitch?!
defghijk,@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste
efghijkl,@DIRECTV why are you showing Yankees game in arizona when you promo Washington huskies game? I bet @dish would want my business
efghijkl,"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
cdefghij,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan
